ticker,date,temperature_2m_max,temperature_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloud_cover_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum
KXHIGHTPHX,2022-02-11,79.7,48.0,22.7,975.6,2,8.1,130,0.0,0.0
KXHIGHTPHX,2022-02-12,81.5,50.6,13.9,980.9,1,13.5,80,0.0,0.0
KXHIGHTPHX,2022-02-13,79.9,49.7,14.0,983.1,0,10.0,93,0.0,0.0
KXHIGHTPHX,2022-02-14,80.6,46.8,16.4,977.5,0,8.1,133,0.0,0.0
KXHIGHTPHX,2022-02-15,78.3,44.0,18.1,968.8,5,18.0,174,0.0,0.0
KXHIGHTPHX,2022-02-16,64.0,50.2,33.4,971.8,57,13.2,226,0.083,0.0
KXHIGHTPHX,2022-02-17,64.9,43.2,30.3,981.7,4,11.9,72,0.0,0.0
KXHIGHTPHX,2022-02-18,69.4,39.5,19.3,982.6,0,7.1,75,0.0,0.0
KXHIGHTPHX,2022-02-19,76.7,46.4,23.7,978.6,0,12.4,82,0.0,0.0
KXHIGHTPHX,2022-02-20,78.1,46.2,21.2,973.8,70,9.9,174,0.0,0.0
KXHIGHTPHX,2022-02-21,70.3,49.1,28.0,970.8,43,17.1,214,0.0,0.0
KXHIGHTPHX,2022-02-22,65.3,46.4,35.4,973.4,27,14.0,208,0.012,0.0
KXHIGHTPHX,2022-02-23,53.8,39.7,38.7,973.8,57,15.4,232,0.232,0.0
KXHIGHTPHX,2022-02-24,54.7,34.6,34.3,981.7,18,6.1,31,0.0,0.0
KXHIGHTPHX,2022-02-25,61.8,38.2,31.4,979.9,52,8.6,259,0.0,0.0
KXHIGHTPHX,2022-02-26,66.6,37.2,33.6,982.9,1,7.8,43,0.0,0.0
KXHIGHTPHX,2022-02-27,70.5,39.7,26.7,984.3,76,11.1,29,0.0,0.0
KXHIGHTPHX,2022-02-28,80.5,49.2,28.3,978.7,63,10.5,55,0.0,0.0
KXHIGHTPHX,2022-03-01,82.2,49.8,24.9,977.3,0,9.8,31,0.0,0.0
KXHIGHTPHX,2022-03-02,85.9,51.0,26.8,976.5,35,8.3,102,0.0,0.0
KXHIGHTPHX,2022-03-03,86.1,54.7,25.8,972.8,55,10.4,176,0.0,0.0
KXHIGHTPHX,2022-03-04,71.1,54.5,30.3,973.3,29,20.1,197,0.059,0.0
KXHIGHTPHX,2022-03-05,69.9,47.5,35.5,974.5,21,19.6,227,0.016,0.0
KXHIGHTPHX,2022-03-06,62.0,42.0,25.2,979.4,3,14.3,267,0.0,0.0
KXHIGHTPHX,2022-03-07,67.4,39.3,24.3,979.6,12,15.3,273,0.0,0.0
KXHIGHTPHX,2022-03-08,64.6,39.8,14.6,977.6,0,7.8,323,0.0,0.0
KXHIGHTPHX,2022-03-09,70.7,37.8,14.8,973.0,0,12.4,197,0.0,0.0
KXHIGHTPHX,2022-03-10,71.2,42.3,19.6,970.7,10,22.5,271,0.0,0.0
KXHIGHTPHX,2022-03-11,69.0,42.2,9.1,981.4,1,13.9,0,0.0,0.0
KXHIGHTPHX,2022-03-12,76.6,45.7,10.1,981.2,0,10.6,39,0.0,0.0
KXHIGHTPHX,2022-03-13,79.5,44.5,13.4,976.0,4,11.6,221,0.0,0.0
KXHIGHTPHX,2022-03-14,80.0,47.5,15.8,979.9,1,8.8,202,0.0,0.0
KXHIGHTPHX,2022-03-15,85.3,52.9,21.1,979.0,9,8.1,115,0.0,0.0
KXHIGHTPHX,2022-03-16,83.8,52.2,23.4,971.5,30,20.2,261,0.0,0.0
KXHIGHTPHX,2022-03-17,78.7,54.1,20.8,975.6,4,13.4,313,0.0,0.0
KXHIGHTPHX,2022-03-18,81.9,49.0,14.3,976.1,13,10.3,181,0.0,0.0
KXHIGHTPHX,2022-03-19,83.7,51.1,14.9,974.4,70,9.3,134,0.0,0.0
KXHIGHTPHX,2022-03-20,72.3,55.5,29.6,969.4,61,17.5,237,0.008,0.0
KXHIGHTPHX,2022-03-21,76.7,50.6,21.2,972.0,16,14.5,301,0.0,0.0
KXHIGHTPHX,2022-03-22,81.9,50.4,18.0,975.7,22,14.4,349,0.0,0.0
KXHIGHTPHX,2022-03-23,78.8,57.7,8.8,980.6,7,19.1,41,0.0,0.0
KXHIGHTPHX,2022-03-24,86.1,48.5,9.4,977.8,0,6.7,135,0.0,0.0
KXHIGHTPHX,2022-03-25,93.2,55.1,16.7,975.5,46,8.0,130,0.0,0.0
KXHIGHTPHX,2022-03-26,92.8,59.4,20.9,972.4,85,8.2,148,0.0,0.0
KXHIGHTPHX,2022-03-27,94.6,56.7,14.0,970.9,36,15.7,196,0.0,0.0
KXHIGHTPHX,2022-03-28,81.3,62.2,24.7,970.5,93,17.3,160,0.075,0.0
KXHIGHTPHX,2022-03-29,66.3,53.2,46.6,970.4,57,13.5,243,0.39,0.0
KXHIGHTPHX,2022-03-30,75.8,48.7,46.7,973.0,15,9.1,215,0.0,0.0
KXHIGHTPHX,2022-03-31,78.3,51.9,47.1,969.7,74,7.4,95,0.0,0.0
KXHIGHTPHX,2022-04-01,82.2,54.0,45.1,970.7,12,6.5,140,0.0,0.0
KXHIGHTPHX,2022-04-02,86.7,55.1,39.8,974.0,16,15.2,212,0.0,0.0
KXHIGHTPHX,2022-04-03,83.9,58.3,36.3,970.9,42,12.4,243,0.0,0.0
KXHIGHTPHX,2022-04-04,87.1,58.5,35.8,969.7,17,13.0,253,0.0,0.0
KXHIGHTPHX,2022-04-05,91.8,60.4,37.2,971.0,0,16.2,254,0.0,0.0
KXHIGHTPHX,2022-04-06,91.9,65.9,26.8,975.3,0,12.8,249,0.0,0.0
KXHIGHTPHX,2022-04-07,92.7,60.0,2.4,978.3,0,15.5,43,0.0,0.0
KXHIGHTPHX,2022-04-08,96.0,62.1,6.6,974.8,0,13.6,53,0.0,0.0
KXHIGHTPHX,2022-04-09,95.4,61.9,16.1,969.1,43,17.2,205,0.0,0.0
KXHIGHTPHX,2022-04-10,89.0,64.0,29.3,967.0,38,18.7,240,0.0,0.0
KXHIGHTPHX,2022-04-11,85.9,61.3,36.7,967.4,8,18.0,227,0.0,0.0
KXHIGHTPHX,2022-04-12,73.8,58.1,23.0,969.9,4,22.2,258,0.0,0.0
